variant,seed,scenario,cost,safe,safety_margin,Kp1,Ki1,Kp2,Ki2
direct_best_safe,1,0,0.32853610544671513,True,0.5177111716621252,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,1,0.32804322723938084,True,0.6039963669391463,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,2,0.331549023761582,False,-0.5222524977293375,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,3,0.32668073552174665,True,0.6039963669391463,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,4,0.33017885847307393,True,0.31335149863760237,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,5,0.32655943418984107,True,0.8265213442325159,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,6,0.3174525101128036,True,1.1003647436980402,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,7,0.33099430995055923,True,0.40417801998183456,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,8,0.3319998039255645,False,-0.45867393278837376,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,9,0.3294578878207664,True,0.42234332425068133,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,10,0.32568993644597194,True,0.5585831062670299,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,11,0.33703165313959754,True,0.21344232515894623,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,12,0.33473722633431624,True,0.09990917347865558,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,13,0.3312444380816466,True,0.42234332425068133,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,14,0.32151141428544566,True,0.7947320617620346,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,15,0.327661196729864,True,0.44050862851952755,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,16,0.3321311656543496,True,0.17711171662125325,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,17,0.3304293959322794,True,0.2043596730245234,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,18,0.3343975453229197,False,-0.6811989100817439,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,1,19,0.3311499032207022,False,-0.35876475930971874,3.920184689577897,0.0354971613386641,13.990874689614266,0.0288994274792426
direct_best_safe,2,0,0.32849269059606684,True,0.004541326067211693,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,1,0.3253779863198326,False,-0.38147138964577665,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,2,0.3333683442299953,False,-1.171662125340599,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,3,0.3246275241741446,False,-0.14532243415077195,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,4,0.32968730581116,False,-0.3769300635785644,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,5,0.32287072966529295,False,-0.12715712988192518,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,6,0.31277389671508876,True,0.40417801998183456,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,7,0.33074188585609604,False,-0.19527702089010002,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,8,0.33472686008609137,False,-1.0581289736603083,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,9,0.32781848665996455,False,-0.3042688465031784,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,10,0.32444517990128713,False,-0.41326067211625794,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,11,0.33951325451322734,False,-0.3633060853769299,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,12,0.33591614003564224,False,-0.5131698455949141,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,13,0.33178186618390043,False,-0.1498637602179842,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,14,0.3196395972960169,False,-0.17711171662125325,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,15,0.3263897587977585,False,-0.42688465031789247,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,16,0.33395204147504826,False,-0.4495912806539515,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,17,0.32928958404857595,False,-0.7039055404178018,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,18,0.33773299621168373,False,-1.1852861035422346,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,2,19,0.33306302711944946,False,-1.076294277929155,10.8230781776605,0.0654516528570876,8.366497987553572,0.0043648201381839
direct_best_safe,3,0,0.3450636427432301,True,0.09825523545909931,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,1,0.3412867753409753,True,0.42829284205344875,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,2,0.34353944478953696,True,0.6902815622161673,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,3,0.3426031003426712,True,0.24143385974305098,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,4,0.3423940676354101,True,0.4630513515770568,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,5,0.341565291500809,True,0.24174589291150184,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,6,0.34149448993936105,False,-0.329940304019824,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,7,0.3440040952299344,True,0.3101061226582075,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,8,0.3435404428277463,True,0.5585831062670299,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,9,0.3433893902832209,True,0.3663446685793159,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,10,0.33976104347446495,True,0.46543501974712354,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,11,0.34882948976533223,True,0.4395910513883772,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,12,0.34606664209162535,True,0.4541326067211626,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,13,0.34526270207086296,True,0.25989404183897613,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,14,0.33705760282375025,True,0.39189678601147526,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,15,0.34112863739582516,True,0.45701499785219535,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,16,0.34430584052995805,True,0.4586739327883743,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,17,0.34215148842823784,True,0.6234210553980379,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,18,0.34502555761427384,True,0.5086285195277018,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,3,19,0.3422694832787062,True,0.6176203451407813,2.4250913237116256,0.0236839206382499,2.5516251146416873,0.0839334506270462
direct_best_safe,4,0,0.3342940659019908,True,0.33625962887836314,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,1,0.32959463997916166,True,0.3360581289736603,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,2,0.33495594082454366,True,0.4541326067211626,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,3,0.3304284090361852,True,0.4541326067211626,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,4,0.3321441216757372,True,0.4541326067211626,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,5,0.3295446203142736,True,0.3224341507720252,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,6,0.32927312621524596,False,-0.09146269911080585,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,7,0.3343846483168052,True,0.4541326067211626,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,8,0.3353286225574709,True,0.4541326067211626,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,9,0.3321794711501054,True,0.4541326067211626,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,10,0.3287354621949113,True,0.3315168029064486,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,11,0.34004503799698454,True,0.4541326067211626,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,12,0.33690156074208705,True,0.4541326067211626,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,13,0.33556107371169175,True,0.4541326067211626,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,14,0.3256345353071058,True,0.44504995458673924,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,15,0.32977653766383386,True,0.3587647593097182,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,16,0.33544216433836865,True,0.4541326067211626,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,17,0.3314413272056266,True,0.44504995458673924,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,18,0.33757049723889876,True,0.4541326067211626,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,4,19,0.3339958437389952,True,0.4541326067211626,5.040867931810788,0.0646554429355558,2.9927555681523628,0.0745514503238454
direct_best_safe,5,0,0.34809967096600974,False,-0.03185229503329112,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,1,0.34440290265323403,True,0.30859925662813925,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,2,0.34493802523649386,True,0.5267938237965486,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,3,0.3457367422251858,True,0.11827047856060868,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,4,0.3449045113808464,True,0.3421751235341497,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,5,0.3447824210290209,True,0.11665251157909617,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,6,0.3456609892194664,False,-0.46111292251786173,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,7,0.3465855497954929,True,0.1871895927818834,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,8,0.3451685709958738,True,0.4541326067211626,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,9,0.3460840108330095,True,0.24539821775057535,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,10,0.3432230534691423,True,0.339558299516865,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,11,0.35115900223056123,True,0.30686972086005904,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,12,0.34819853867170475,True,0.41423375677011876,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,13,0.3481159538838434,True,0.1274425252814987,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,14,0.34049898715366617,True,0.2677568846118944,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,15,0.34427022138679647,True,0.3354471268020548,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,16,0.34700206884625995,True,0.3510183858051935,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,17,0.3444740876661777,True,0.5060632787862673,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,18,0.3460123490423906,True,0.4541326067211626,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,5,19,0.3439973453286119,True,0.4859218891916439,3.0906806598976724,0.033705210370701,1.9730802990687917,0.1047542366263775
direct_best_safe,6,0,0.3388903824601666,True,0.6641565926876425,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,1,0.33615159095954283,True,0.7362852792874158,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,2,0.3405126529884781,True,0.694822888283379,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,3,0.3362508154378354,True,0.6840333007052279,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,4,0.3382619142261144,True,0.7400301438056589,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,5,0.33524836179088113,True,0.6740457078206558,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,6,0.3292842051358742,True,0.6301604105365677,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,7,0.3390030127735152,True,0.7013830620695771,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,8,0.3396936502725012,True,0.5404178019981837,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,9,0.33818635976734707,True,0.7071351472484527,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,10,0.3341300263689835,True,0.7687241982824777,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,11,0.3459423022867158,True,0.41326067211625794,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,12,0.3432232822564849,True,0.6766575840145322,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,13,0.3401937795598391,True,0.6749125979668064,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,14,0.33084962240568844,True,0.7400820722580859,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,15,0.3356908223121516,True,0.7506799503231715,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,16,0.3404412037846616,True,0.7325526759389189,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,17,0.33755676101395504,True,0.8499973879475958,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,18,0.34313684258225147,True,0.4950045413260673,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,6,19,0.33847377037024867,True,0.6130790190735697,1.1594321152946572,0.0055159102736485,6.995061322202629,0.0879816282710585
direct_best_safe,7,0,0.3420180939981733,True,0.21989908214980758,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,1,0.3377720545537097,True,0.5584578976112697,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,2,0.34104866160930436,True,0.4677565849227977,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,3,0.3390698582670646,True,0.36958074591968426,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,4,0.3391147141959696,True,0.4859218891916439,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,5,0.33797326706515324,True,0.37327784562959376,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,6,0.337140982100139,False,-0.19133787146677073,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,7,0.34077935847374324,True,0.43458641296818534,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,8,0.3412868931074933,True,0.4541326067211626,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,9,0.33999628460181364,True,0.47683923705722053,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,10,0.33639575335487976,True,0.59305749712176,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,11,0.34679820966906316,True,0.4541326067211626,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,12,0.3437671433109153,True,0.4541326067211626,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,13,0.3427089850619536,True,0.37686567102074575,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,14,0.33305208238099393,True,0.5247409649238699,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,15,0.3377843636256299,True,0.5837953668108214,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,16,0.3418483396252384,True,0.4541326067211626,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,17,0.33897449642020866,True,0.6130790190735697,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,18,0.34316792084487585,True,0.4541326067211626,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,7,19,0.3395205826319381,True,0.4541326067211626,3.285777332218621,0.0169147460977119,2.4984874597766344,0.0778480411100071
direct_best_safe,8,0,0.3258317755625742,True,0.5267938237965486,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,1,0.3240847683357133,True,0.3360581289736603,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,2,0.3259429633815253,False,-0.5540417801998188,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,3,0.32363665533653135,True,0.5631244323342416,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,4,0.3264126730514887,True,0.2770208900999094,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,5,0.32270135032550984,True,0.608537693006358,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,6,0.3138178783822514,True,0.8956243619772875,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,7,0.32666889263336246,True,0.37238873751135326,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,8,0.32587689912692186,False,-0.6357856494096281,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,9,0.325723843085074,True,0.3633060853769299,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,10,0.32198294214755957,True,0.2770208900999094,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,11,0.33297578461282007,False,-0.06811989100817484,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,12,0.33053016003190544,False,-0.17711171662125325,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,13,0.327523208079995,True,0.267938237965486,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,14,0.31754256052475155,True,0.5040871934604907,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,15,0.32372763884245076,True,0.24523160762942753,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,16,0.32823278387261384,True,0.004541326067211693,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,17,0.32575194315459133,False,-0.027247956403270157,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,18,0.3290399521568474,False,-0.6857402361489551,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,8,19,0.3243089470368258,False,-0.5631244323342421,4.142230072674444,0.0059992672099598,12.65143385688588,0.89764896162605
direct_best_safe,9,0,0.3324150502213631,True,0.8991825613079019,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,1,0.33224407641691417,True,1.112624886466848,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,2,0.3376742383732543,True,0.16348773841961872,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,3,0.3307558241860058,True,1.1035422343324253,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,4,0.3341151930854573,True,0.8991825613079019,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,5,0.3302888144919943,True,1.1774746198174424,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,6,0.32112081666099307,True,1.1383549564599582,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,7,0.3340615377287122,True,0.8537693006357855,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,8,0.33718844955678906,True,0.17257039055404155,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,9,0.33366109673935646,True,0.9627611262488645,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,10,0.32998398952646363,True,1.0853769300635785,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,11,0.34088664376759337,True,0.39055404178020003,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,12,0.3392476805297641,True,0.38147138964577665,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,13,0.3351746793664357,True,0.6857402361489556,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,14,0.32584004424476654,True,1.192154923672159,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,15,0.3318070886067381,True,0.9945504087193463,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,16,0.33639828991162957,True,0.5812897366030884,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,17,0.3351319276628266,True,0.7720254314259761,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,18,0.34047276812274613,False,-0.14532243415077195,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
direct_best_safe,9,19,0.3360825522746277,True,0.2861035422343322,2.334884715072634,0.0131049289559762,11.48507461520552,0.0077270345000673
